frame_index,timestamp,object_id,label,x_pixel,y_pixel,object_number,x_m,y_m,inside_pool
61,2625000,5,Object 6,1010.5,524.5,6,1.7861591005296018,16.203166863977415,True
62,2666666,5,Object 6,1009.0,524.5,6,1.80173398184013,16.199914317729935,True
63,2708333,5,Object 6,1011.0,524.5,6,1.7809668428356784,16.204251177747878,True
64,2750000,5,Object 6,1010.0,526.0,6,1.8120601753237484,16.244126384643675,True
65,2791666,5,Object 6,1006.5,525.0,6,1.8345759455245496,16.208524431887685,True
66,2833333,5,Object 6,1007.0,524.5,6,1.8224960771933025,16.19557851099187,True
67,2875000,5,Object 6,1006.5,526.0,6,1.8483352284838663,16.23654112491284,True
68,2916666,5,Object 6,1007.0,526.0,6,1.8431540205248829,16.237624536366845,True
69,2958333,5,Object 6,1005.5,524.5,6,1.838064339917243,16.19232734692243,True
70,3000000,5,Object 6,1004.0,523.5,6,1.839856961969213,16.1609732836227,True
71,3041666,5,Object 6,1003.5,525.0,6,1.865690677982837,16.20202383926224,True
72,3083333,5,Object 6,1002.5,524.5,6,1.8691923604025327,16.1858267948988,True
73,3125000,5,Object 6,1002.5,524.5,6,1.8691923604025327,16.1858267948988,True
74,3166666,5,Object 6,1002.0,525.0,6,1.88124379699433,16.198774430292247,True
75,3208333,5,Object 6,1001.5,525.0,6,1.8864275409715916,16.197691425387227,True
76,3250000,5,Object 6,1001.5,525.5,6,1.8932822673912972,16.211708135266548,True
77,3291666,5,Object 6,1000.5,525.5,6,1.9036431342676154,16.209542572073968,True
78,3333333,5,Object 6,999.0,524.0,6,1.8986396116096305,16.164199966708505,True
79,3375000,5,Object 6,999.5,524.5,6,1.9003090460992873,16.17932860995092,True
80,3416666,5,Object 6,998.5,524.5,6,1.9106787568929728,16.177163074095013,True
81,3458333,5,Object 6,998.0,523.5,6,1.90215865346137,16.147973937476443,True
82,3500000,5,Object 6,997.5,523.5,6,1.9073484111917491,16.14689108634453,True
83,3541666,5,Object 6,997.0,523.5,6,1.9125378536879176,16.145808300986733,True
84,3583333,5,Object 6,997.0,523.5,6,1.9125378536879176,16.145808300986733,True
85,3625000,5,Object 6,996.5,522.5,6,1.904011689475521,16.116561142253964,True
86,3666666,5,Object 6,996.5,522.5,6,1.904011689475521,16.116561142253964,True
87,3708333,5,Object 6,996.5,522.5,6,1.904011689475521,16.116561142253964,True
88,3750000,5,Object 6,995.5,522.5,6,1.9144003965161451,16.11439540847766,True
89,3791666,5,Object 6,995.5,522.5,6,1.9144003965161451,16.11439540847766,True
90,3833333,5,Object 6,994.5,522.0,6,1.9179311323758488,16.09812571280301,True
91,3875000,5,Object 6,994.5,522.5,6,1.9247878404104222,16.112229938029465,True
92,3916666,5,Object 6,994.0,522.5,6,1.929981088749673,16.11114730153841,True
93,3958333,5,Object 6,994.0,522.5,6,1.929981088749673,16.11114730153841,True
94,4000000,5,Object 6,994.0,522.5,6,1.929981088749673,16.11114730153841,True
95,4041666,5,Object 6,993.5,521.5,6,1.9214650360414076,16.08184141982082,True
96,4083333,5,Object 6,993.5,521.5,6,1.9214650360414076,16.08184141982082,True
97,4125000,5,Object 6,994.0,521.0,6,1.909398561852885,16.068791122170374,True
98,4166666,5,Object 6,993.5,520.0,6,1.900849096837662,16.03939844903927,True
99,4208333,5,Object 6,994.5,519.5,6,1.8835425759432787,16.027388568579838,True
100,4250000,5,Object 6,994.5,519.0,6,1.8766437863072354,16.013197781641544,True
101,4291666,5,Object 6,995.0,518.0,6,1.857605685704933,15.985856464879774,True
102,4333333,5,Object 6,996.0,517.5,6,1.840237394142277,15.973790240430025,True
103,4375000,5,Object 6,996.0,517.0,6,1.8333016792203256,15.959541660006545,True
104,4416666,5,Object 6,997.0,517.0,6,1.8228491964790423,15.96171018667089,True
105,4458333,5,Object 6,997.0,516.0,6,1.8089448803751262,15.933169694982835,True
106,4500000,5,Object 6,997.0,516.0,6,1.8089448803751262,15.933169694982835,True
107,4541666,5,Object 6,997.0,516.0,6,1.8089448803751262,15.933169694982835,True
108,4583333,5,Object 6,997.0,516.0,6,1.8089448803751262,15.933169694982835,True
109,4625000,5,Object 6,997.0,515.5,6,1.801982029204178,15.918877500064049,True
110,4666666,5,Object 6,996.5,515.5,6,1.807217107768211,15.917792847371853,True
111,4708333,5,Object 6,997.0,515.5,6,1.801982029204178,15.918877500064049,True
112,4750000,5,Object 6,997.5,515.5,6,1.796746630034742,15.91996221918228,True
113,4791666,5,Object 6,997.5,515.5,6,1.796746630034742,15.91996221918228,True
114,4833333,5,Object 6,998.5,516.0,6,1.7932464099465502,15.936423696158707,True
115,4875000,5,Object 6,999.0,516.0,6,1.7880129458053955,15.937508496015269,True
116,4916666,5,Object 6,999.5,516.0,6,1.7827791612827317,15.938593362280965,True
117,4958333,5,Object 6,1000.0,515.5,6,1.7705648240755891,15.925386811377559,True
118,5000000,5,Object 6,1001.0,516.0,6,1.7670758851314756,15.941848359593841,True
119,5041666,5,Object 6,1002.0,516.0,6,1.7566054319169617,15.944018689959906,True
120,5083333,5,Object 6,1002.0,515.5,6,1.749613605405931,15.929727681425035,True
121,5125000,5,Object 6,1003.0,516.0,6,1.7461336964701084,15.946189286108906,True
122,5166666,5,Object 6,1003.5,516.0,6,1.740897347835945,15.947274683867263,True
123,5208333,5,Object 6,1004.0,516.0,6,1.7356606785553605,15.948360148089668,True
124,5250000,5,Object 6,1004.0,515.0,6,1.7216466380310944,15.919764415115997,True
125,5291666,5,Object 6,1004.0,515.0,6,1.7216466380310944,15.919764415115997,True
126,5333333,5,Object 6,1005.0,514.5,6,1.7041370990325664,15.90761636525344,True
127,5375000,5,Object 6,1006.0,515.0,6,1.700673530692273,15.924107888205496,True
128,5416666,5,Object 6,1006.5,515.0,6,1.6954294502339058,15.92519392290613,True
129,5458333,5,Object 6,1007.0,514.5,6,1.6831497865570153,15.911960844994798,True
130,5500000,5,Object 6,1008.0,514.0,6,1.6656058826745501,15.89979982752617,True
131,5541666,5,Object 6,1008.5,514.0,6,1.6603546929291484,15.90088636568211,True
132,5583333,5,Object 6,1009.0,514.0,6,1.655103180868903,15.901972970529103,True
133,5625000,5,Object 6,1009.5,514.0,6,1.6498513464641342,15.903059642073291,True
134,5666666,5,Object 6,1009.0,514.0,6,1.655103180868903,15.901972970529103,True
135,5708333,5,Object 6,1009.0,514.0,6,1.655103180868903,15.901972970529103,True
136,5750000,5,Object 6,1009.0,514.0,6,1.655103180868903,15.901972970529103,True
137,5791666,5,Object 6,1008.5,513.5,6,1.6532962130033562,15.886538088736119,True
138,5833333,5,Object 6,1008.5,513.5,6,1.6532962130033562,15.886538088736119,True
139,5875000,5,Object 6,1008.0,513.5,6,1.658550319110605,15.885451432533591,True
140,5916666,5,Object 6,1007.5,514.5,6,1.6779021538078536,15.913047131492668,True
141,5958333,5,Object 6,1007.5,514.5,6,1.6779021538078536,15.913047131492668,True
142,6000000,5,Object 6,1007.5,514.5,6,1.6779021538078536,15.913047131492668,True
143,6041666,5,Object 6,1007.5,514.5,6,1.6779021538078536,15.913047131492668,True
144,6083333,5,Object 6,1008.0,514.5,6,1.6726541991473518,15.914133484627815,True
145,6125000,5,Object 6,1008.5,514.0,6,1.6603546929291484,15.90088636568211,True
146,6166666,5,Object 6,1008.5,514.5,6,1.6674059225458873,15.915219904406369,True
147,6208333,5,Object 6,1008.5,514.5,6,1.6674059225458873,15.915219904406369,True
148,6250000,5,Object 6,1008.5,514.5,6,1.6674059225458873,15.915219904406369,True
149,6291666,5,Object 6,1009.0,514.5,6,1.6621573239738368,15.916306390834459,True
150,6333333,5,Object 6,1009.0,513.5,6,1.6480417842364545,15.88762481167124,True
151,6375000,5,Object 6,1010.0,513.0,6,1.6304574563541159,15.875435773246052,True
152,6416666,5,Object 6,1010.0,513.5,6,1.6375319586047872,15.889798457763844,True
153,6458333,5,Object 6,1010.5,513.0,6,1.6251991384630982,15.876522814296692,True
154,6500000,5,Object 6,1010.5,513.0,6,1.6251991384630982,15.876522814296692,True
155,6541666,5,Object 6,1010.5,513.0,6,1.6251991384630982,15.876522814296692,True
156,6583333,5,Object 6,1011.0,513.0,6,1.6199404974479628,15.877609922146101,True
157,6625000,5,Object 6,1011.0,513.0,6,1.6199404974479628,15.877609922146101,True
158,6666666,5,Object 6,1011.0,512.5,6,1.6128528640585178,15.86323268801091,True
159,6708333,5,Object 6,1011.0,512.5,6,1.6128528640585178,15.86323268801091,True
160,6750000,5,Object 6,1010.5,512.5,6,1.6181144296173116,15.862145462572162,True
161,6791666,5,Object 6,1010.5,512.5,6,1.6181144296173116,15.862145462572162,True
162,6833333,5,Object 6,1010.0,512.0,6,1.6162865934096935,15.846666027106485,True
163,6875000,5,Object 6,1009.5,511.5,6,1.6144569862551001,15.831171593984395,True
164,6916666,5,Object 6,1009.0,511.5,6,1.6197234382139725,15.83008433512366,True
165,6958333,5,Object 6,1009.0,511.5,6,1.6197234382139725,15.83008433512366,True
166,7000000,5,Object 6,1008.0,511.5,6,1.6302553699385998,15.827910018111433,True
167,7041666,5,Object 6,1008.0,511.5,6,1.6302553699385998,15.827910018111433,True
168,7083333,5,Object 6,1006.5,511.5,6,1.6460508374913798,15.824649044273576,True
169,7125000,5,Object 6,1005.5,511.5,6,1.6565795295193078,15.822475396096642,True
170,7166666,5,Object 6,1005.5,511.5,6,1.6565795295193078,15.822475396096642,True
171,7208333,5,Object 6,1004.5,511.0,6,1.6600354768522905,15.805878775397371,True
172,7250000,5,Object 6,1004.0,511.5,6,1.672370138648148,15.819215425280275,True
173,7291666,5,Object 6,1004.0,511.0,6,1.6653016191656465,15.804792069268794,True
174,7333333,5,Object 6,1004.0,511.0,6,1.6653016191656465,15.804792069268794,True
175,7375000,5,Object 6,1004.0,511.0,6,1.6653016191656465,15.804792069268794,True
176,7416666,5,Object 6,1004.0,511.0,6,1.6653016191656465,15.804792069268794,True
177,7458333,5,Object 6,1003.0,510.0,6,1.6616857519477346,15.773727043713667,True
178,7500000,5,Object 6,1003.5,509.0,6,1.6422321110841673,15.74586259157215,True
179,7541666,5,Object 6,1003.5,509.0,6,1.6422321110841673,15.74586259157215,True
180,7583333,5,Object 6,1003.5,508.0,6,1.628020509968467,15.716851478744458,True
181,7625000,5,Object 6,1003.5,508.0,6,1.628020509968467,15.716851478744458,True
182,7666666,5,Object 6,1003.0,507.0,6,1.6190685394290327,15.686692834921732,True
183,7708333,5,Object 6,1003.0,507.0,6,1.6190685394290327,15.686692834921732,True
184,7750000,5,Object 6,1002.5,506.5,6,1.6172316072432054,15.671047036148174,True
185,7791666,5,Object 6,1002.0,506.0,6,1.6153928859840763,15.655385999206812,True
186,7833333,5,Object 6,1001.5,505.5,6,1.6135523730366785,15.639709701825062,True
187,7875000,5,Object 6,1001.0,504.5,6,1.6045637353598186,15.609398948001195,True
188,7916666,5,Object 6,1000.5,504.5,6,1.6098659615917084,15.608311236432828,True
189,7958333,5,Object 6,1000.0,504.5,6,1.615167859350574,15.607223592248218,True
190,8000000,5,Object 6,999.5,503.5,6,1.6061723518863777,15.576851460920379,True
191,8041666,5,Object 6,998.5,504.5,6,1.6310715820942174,15.603961063934296,True
192,8083333,5,Object 6,997.5,504.0,6,1.6345394794999328,15.587151259617105,True
193,8125000,5,Object 6,997.5,505.0,6,1.6487979707778606,15.616406333444075,True
194,8166666,5,Object 6,997.5,504.0,6,1.6345394794999328,15.587151259617105,True
195,8208333,5,Object 6,998.0,504.0,6,1.6292362525786794,15.588238677624558,True
196,8250000,5,Object 6,999.0,503.5,6,1.6114795403735034,15.575763730294339,True
197,8291666,5,Object 6,1000.5,502.5,6,1.5812182656632907,15.549682132172624,True
198,8333333,5,Object 6,1003.0,501.0,6,1.533035349858311,15.51099315534161,True
199,8375000,5,Object 6,1004.5,500.0,6,1.502598575016822,15.484763521661568,True
200,8416666,5,Object 6,1006.5,499.5,6,1.474015460904572,15.474350097042736,True
201,8458333,5,Object 6,1009.0,499.5,6,1.4473316603619037,15.479798868500106,True
202,8500000,5,Object 6,1010.5,499.0,6,1.4240316366796615,15.46828360621619,True
203,8541666,5,Object 6,1011.5,498.0,6,1.398741341633407,15.44084761147595,True
204,8583333,5,Object 6,1011.0,497.5,6,1.396777840918436,15.424925424111198,True
205,8625000,5,Object 6,1009.5,497.5,6,1.4128293326028993,15.42165385228211,True
206,8666666,5,Object 6,1008.5,497.5,6,1.423528656734288,15.419473144837179,True
207,8708333,5,Object 6,1008.0,500.0,6,1.4652692860263834,15.492389619379818,True
208,8750000,5,Object 6,1007.0,502.5,6,1.5121087162834033,15.563833392738022,True
209,8791666,5,Object 6,1005.5,505.5,6,1.5711676282280556,15.648412573720249,True
210,8833333,5,Object 6,1003.5,509.0,6,1.6422321110841673,15.74586259157215,True
211,8875000,5,Object 6,1002.5,513.0,6,1.7092934700675853,15.859138169154512,True
212,8916666,5,Object 6,1001.5,514.5,6,1.740852509117556,15.900016089825336,True
213,8958333,5,Object 6,1000.0,517.0,6,1.791484077339051,15.968217358112256,True
214,9000000,5,Object 6,999.0,518.5,6,1.8227781738931912,16.008747926643636,True
215,9041666,5,Object 6,999.0,519.5,6,1.8366345553369108,16.03714183569918,True
216,9083333,5,Object 6,997.5,520.5,6,1.866084310871202,16.062226848189827,True
217,9125000,5,Object 6,997.5,521.5,6,1.8798670474959316,16.090505785255097,True
218,9166666,5,Object 6,997.0,522.5,6,1.8988168622033286,16.117644107905175,True
219,9208333,5,Object 6,996.5,522.5,6,1.904011689475521,16.116561142253964,True
220,9250000,5,Object 6,996.0,522.5,6,1.909206200903526,16.115478242446795,True
221,9291666,5,Object 6,996.0,522.5,6,1.909206200903526,16.115478242446795,True
222,9333333,5,Object 6,995.5,523.0,6,1.9212558291536177,16.128485038315713,True
223,9375000,5,Object 6,995.0,523.0,6,1.9264468584346202,16.127402392931387,True
224,9416666,5,Object 6,994.5,523.5,6,1.9384803386606997,16.14039536059975,True
225,9458333,5,Object 6,994.0,524.5,6,1.957326884784653,16.167421414412285,True
226,9500000,5,Object 6,993.5,525.5,6,1.976134038606805,16.19439097944107,True
227,9541666,5,Object 6,993.5,527.0,6,1.996520667429912,16.236361858522645,True
228,9583333,5,Object 6,993.0,525.5,6,1.981309606839888,16.19330921473933,True
229,9625000,5,Object 6,993.0,524.5,6,1.9676896766405776,16.165257323457595,True
230,9666666,5,Object 6,993.0,523.5,6,1.9540420486714396,16.137148385273527,True
231,9708333,5,Object 6,994.0,523.5,6,1.943667890354619,16.139312969760827,True
232,9750000,5,Object 6,994.0,522.0,6,1.9231272337070442,16.09704295395253,True
233,9791666,5,Object 6,994.5,520.5,6,1.8973190446154975,16.055726718023926,True
234,9833333,5,Object 6,995.5,519.0,6,1.8662162620892195,16.015364952772835,True
235,9875000,5,Object 6,996.5,519.5,6,1.8626977454737994,16.03172269304295,True
236,9916666,5,Object 6,998.0,517.5,6,1.8193426954808665,15.978127081336467,True
237,9958333,5,Object 6,998.5,517.0,6,1.8071680754257062,15.964963473949393,True
238,10000000,5,Object 6,999.5,516.5,6,1.7897493475250603,15.952870322681054,True
239,10041666,5,Object 6,999.5,516.5,6,1.7897493475250603,15.952870322681054,True
0,83333,6,Object 7,525.5,365.5,7,5.0553465773517035,9.847650352685884,True
1,125000,6,Object 7,526.0,364.0,7,5.031269894285738,9.788877385529556,True
2,166666,6,Object 7,523.5,363.5,7,5.054600763565967,9.76376411805247,True
3,208333,6,Object 7,527.0,363.5,7,5.013417803079663,9.770950920316182,True
4,250000,6,Object 7,525.0,363.5,7,5.036953399461067,9.766843744062838,True
5,291666,6,Object 7,523.5,365.0,7,5.072774851596855,9.823632975186642,True
6,333333,6,Object 7,519.0,366.0,7,5.137610876483074,9.85418938783582,True
7,375000,6,Object 7,516.5,367.0,7,5.178855635891964,9.888758982748444,True
8,416666,6,Object 7,515.0,370.5,7,5.237937329895046,10.02390130487415,True
9,458333,6,Object 7,511.0,371.5,7,5.296263558310072,10.05497504574544,True
10,500000,6,Object 7,508.5,372.5,7,5.337010417537132,10.089036848422836,True
11,541666,6,Object 7,506.5,372.5,7,5.3602250984557225,10.084933744578734,True
12,583333,6,Object 7,504.0,374.5,7,5.412392389864079,10.1579140717232,True
13,625000,6,Object 7,500.0,376.5,7,5.481610289500377,10.227455696007885,True
14,666666,6,Object 7,499.0,377.0,7,5.498858872674365,10.244784948944355,True
15,708333,6,Object 7,496.0,377.0,7,5.533441427320837,10.238634505138895,True
16,750000,6,Object 7,494.5,378.5,7,5.567725468810249,10.293563693367965,True
17,791666,6,Object 7,494.0,379.0,7,5.579125602909613,10.311828754445257,True
18,833333,6,Object 7,490.0,378.5,7,5.619466996701388,10.284342673516155,True
19,875000,6,Object 7,487.0,379.0,7,5.6595440497865726,10.297487368704669,True
20,916666,6,Object 7,484.5,380.0,7,5.699392949872049,10.330879307490923,True
21,958333,6,Object 7,483.5,380.0,7,5.710857089223456,10.328832076788794,True
22,1000000,6,Object 7,483.5,380.0,7,5.710857089223456,10.328832076788794,True
23,1041666,6,Object 7,483.5,379.5,7,5.7052938793569865,10.309588029875012,True
24,1083333,6,Object 7,485.0,378.5,7,5.676920039473186,10.274103786696658,True
25,1125000,6,Object 7,486.5,379.0,7,5.665285264497582,10.296463511890863,True
26,1166666,6,Object 7,487.5,376.5,7,5.625717854051518,10.20184400023175,True
27,1208333,6,Object 7,490.0,376.0,7,5.591262233337689,10.18756199751449,True
28,1250000,6,Object 7,493.5,376.0,7,5.550898586198015,10.194730750255626,True
29,1291666,6,Object 7,496.5,381.5,7,5.578623478103005,10.41307319255206,True
30,1333333,6,Object 7,499.0,380.5,7,5.538650911129509,10.379819905296976,True
31,1375000,6,Object 7,502.0,381.0,7,5.509880876357947,10.405178429272398,True
32,1416666,6,Object 7,504.5,381.0,7,5.481179637619438,10.410310750034546,True
33,1458333,6,Object 7,507.5,381.5,7,5.452436454461463,10.435653038955461,True
34,1500000,6,Object 7,511.0,382.5,7,5.423697903661169,10.48114194467157,True
35,1541666,6,Object 7,514.5,382.5,7,5.383537132832672,10.488337976220842,True
36,1583333,6,Object 7,520.5,382.5,7,5.3146452341831925,10.50068206887504,True
37,1625000,6,Object 7,526.0,382.0,7,5.2456169661415695,10.492866813553695,True
38,1666666,6,Object 7,530.0,382.5,7,5.205450347575983,10.520247675630953,True
39,1708333,6,Object 7,532.0,382.0,7,5.176574194827995,10.505229621545803,True
40,1750000,6,Object 7,539.0,381.5,7,5.09002673494026,10.500502462974959,True
41,1791666,6,Object 7,544.5,380.0,7,5.008653457347845,10.45422943896805,True
42,1833333,6,Object 7,546.5,380.0,7,4.985530431436193,10.45835867772915,True
43,1875000,6,Object 7,549.5,379.5,7,4.944806570676548,10.445301393131736,True
44,1916666,6,Object 7,552.0,377.5,7,4.891613691741233,10.37322898937203,True
45,1958333,6,Object 7,553.0,376.5,7,4.867823755367626,10.33654166961838,True
46,2000000,6,Object 7,558.5,374.5,7,4.779264642092332,10.270127878503931,True
47,2041666,6,Object 7,563.0,376.5,7,4.7515095688758535,10.357213752781782,True
48,2083333,6,Object 7,566.5,376.0,7,4.704563218643855,10.345043455276576,True
49,2125000,6,Object 7,566.0,376.5,7,4.716583882788293,10.363420963691448,True
50,2166666,6,Object 7,567.5,376.0,7,4.692910099832964,10.347113097970887,True
51,2208333,6,Object 7,569.0,375.5,7,4.669203886925535,10.330782892630797,True
52,2250000,6,Object 7,566.0,376.0,7,4.710389172144418,10.344008741540664,True
53,2291666,6,Object 7,567.0,375.0,7,4.686311438039071,10.30718582199187,True
54,2333333,6,Object 7,569.0,374.5,7,4.656735162654271,10.291844663748293,True
55,2375000,6,Object 7,571.0,373.5,7,4.620849242108374,10.256955268364884,True
56,2416666,6,Object 7,570.0,372.0,7,4.61372105204997,10.196170809881616,True
57,2458333,6,Object 7,569.0,369.5,7,4.593953934794557,10.095786930275127,True
58,2500000,6,Object 7,569.0,367.0,7,4.5622870891086365,9.996895427144615,True
59,2541666,6,Object 7,569.0,366.5,7,4.555931413881814,9.977047467457577,True
60,2583333,6,Object 7,571.5,363.0,7,4.481610327883046,9.842622131712243,True
61,2625000,6,Object 7,572.0,361.5,7,4.4563476533289075,9.783475806403883,True
62,2666666,6,Object 7,572.0,360.5,7,4.4434181351614255,9.743237430258228,True
63,2708333,6,Object 7,575.5,359.5,7,4.388784177320535,9.710134205304014,True
64,2750000,6,Object 7,576.0,361.5,7,4.408838598345571,9.791742666105067,True
65,2791666,6,Object 7,573.0,361.5,7,4.444472903351254,9.785542083918482,True
66,2833333,6,Object 7,573.5,359.5,7,4.412600316637424,9.706002090560748,True
67,2875000,6,Object 7,573.0,360.5,7,4.431528428150612,9.745303309364488,True
68,2916666,6,Object 7,573.0,360.5,7,4.431528428150612,9.745303309364488,True
69,2958333,6,Object 7,571.5,360.0,7,4.442889870940086,9.722049803308181,True
70,3000000,6,Object 7,569.0,358.5,7,4.4532162183086434,9.656281067629777,True
71,3041666,6,Object 7,569.0,359.0,7,4.459692945521859,9.676507057165765,True
72,3083333,6,Object 7,564.5,359.0,7,4.513254314893033,9.667220912606185,True
73,3125000,6,Object 7,565.0,358.0,7,4.494403714553401,9.627778128045028,True
74,3166666,6,Object 7,565.5,359.5,7,4.507797542776269,9.689485313579713,True
75,3208333,6,Object 7,567.5,358.0,7,4.464611939537984,9.632935683544085,True
76,3250000,6,Object 7,567.5,358.0,7,4.464611939537984,9.632935683544085,True
77,3291666,6,Object 7,568.0,359.0,7,4.471598418678669,9.674442958617083,True
78,3333333,6,Object 7,567.0,358.5,7,4.4770405037671415,9.652153579563924,True
79,3375000,6,Object 7,566.5,361.0,7,4.515208973244955,9.752010283136253,True
80,3416666,6,Object 7,567.0,362.0,7,4.52211230154131,9.79323136883737,True
81,3458333,6,Object 7,567.5,362.5,7,4.522595224402883,9.814322832749669,True
82,3500000,6,Object 7,565.0,363.5,7,4.564983250387794,9.849206840248996,True
83,3541666,6,Object 7,565.5,365.0,7,4.578168462592696,9.910132225608288,True
84,3583333,6,Object 7,569.0,363.0,7,4.511231901872635,9.8374566166469,True
85,3625000,6,Object 7,565.0,359.0,7,4.507304735060854,9.668252414583058,True
86,3666666,6,Object 7,560.5,357.0,7,4.5351384156557195,9.577930690493258,True
87,3708333,6,Object 7,559.0,355.5,7,4.533700303654438,9.513807149710528,True
88,3750000,6,Object 7,558.0,354.0,7,4.526276002747565,9.450497655078154,True
89,3791666,6,Object 7,571.0,364.5,7,4.506782029801115,9.901555467017682,True
90,3833333,6,Object 7,564.5,368.0,7,4.627936409601714,10.027219979585318,True
91,3875000,6,Object 7,561.0,368.5,7,4.675379435359186,10.039766336046803,True
92,3916666,6,Object 7,553.5,368.5,7,4.763474530959597,10.024282977759915,True
96,4083333,6,Object 7,560.5,365.5,7,4.643518456980666,9.919724412528636,True
97,4125000,6,Object 7,561.5,366.0,7,4.638037522829951,9.94168213601083,True
98,4166666,6,Object 7,563.5,367.0,7,4.6270926360705715,9.985529551505689,True
99,4208333,6,Object 7,562.5,369.0,7,4.664027679905861,10.062618951296377,True
100,4250000,6,Object 7,565.0,370.0,7,4.647225455789502,10.10722476875513,True
101,4291666,6,Object 7,566.5,370.0,7,4.629618391938666,10.11032588544942,True
102,4333333,6,Object 7,569.5,370.5,7,4.600700629161039,10.136216046996415,True
103,4375000,6,Object 7,572.5,370.5,7,4.56548258918866,10.14242332456375,True
104,4416666,6,Object 7,571.0,368.0,7,4.551427466409719,10.040657483984807,True
105,4458333,6,Object 7,570.0,367.5,7,4.556854474268688,10.018787753057593,True
106,4500000,6,Object 7,556.5,361.0,7,4.633846918132621,9.731381535328936,True
107,4541666,6,Object 7,565.5,358.5,7,4.494904292507231,9.649058730194188,True
108,4583333,6,Object 7,597.0,358.0,7,4.112270716236205,9.693933036432377,True
109,4625000,6,Object 7,605.0,364.0,7,4.097018748868966,9.952029923818548,True
112,4750000,6,Object 7,606.0,358.5,7,4.011247101359187,9.73285092987655,True
113,4791666,6,Object 7,606.5,359.5,7,4.018770518852847,9.774331801439166,True
114,4833333,6,Object 7,609.0,359.0,7,3.9820889541347015,9.759311133281104,True
115,4875000,6,Object 7,613.0,358.5,7,3.927370105184705,9.747382375166397,True
116,4916666,6,Object 7,618.0,360.0,7,3.887924671137052,9.818406836900898,True
117,4958333,6,Object 7,620.0,361.0,7,3.8776414122355343,9.86287043364411,True
118,5000000,6,Object 7,625.5,360.0,7,3.798071276750664,9.834007826916817,True
119,5041666,6,Object 7,629.5,360.5,7,3.7570207744806394,9.862501425975992,True
120,5083333,6,Object 7,634.5,363.0,7,3.731688434432083,9.973396169574384,True
121,5125000,6,Object 7,636.5,363.0,7,3.707771922987841,9.977566815611594,True
122,5166666,6,Object 7,637.5,363.5,7,3.7027330489730943,9.999677365588575,True
123,5208333,6,Object 7,632.5,363.0,7,3.75559818037229,9.969226703329742,True
124,5250000,6,Object 7,637.0,361.0,7,3.674037056816359,9.898273127987729,True
125,5291666,6,Object 7,638.0,360.0,7,3.6481029668563476,9.8600463992083,True
126,5333333,6,Object 7,636.0,360.0,7,3.672115782081857,9.8558771222083,True
127,5375000,6,Object 7,635.0,361.0,7,3.6980159850582828,9.894103675593215,True
128,5416666,6,Object 7,634.0,360.5,7,3.703066461323622,9.871876180807408,True
129,5458333,6,Object 7,634.5,361.0,7,3.704009654583278,9.893061497248095,True
130,5500000,6,Object 7,635.0,361.5,7,3.7049517956216893,9.914223179465608,True
131,5541666,6,Object 7,634.5,362.5,7,3.7247810392795233,9.953348200363305,True
132,5583333,6,Object 7,635.5,364.0,7,3.7335364223096157,10.01550650021053,True
133,5625000,6,Object 7,636.0,364.0,7,3.7275646444305717,10.01654937901656,True
134,5666666,6,Object 7,636.0,365.0,7,3.741344959979731,10.056480124301991,True
135,5708333,6,Object 7,637.0,365.5,7,3.736300708537745,10.078496635835702,True
136,5750000,6,Object 7,636.0,365.5,7,3.748222912541277,10.07641013031968,True
137,5791666,6,Object 7,636.0,364.5,7,3.734458875419686,10.036526554472609,True
138,5833333,6,Object 7,636.0,363.5,7,3.7206622525476547,9.996548556019894,True
139,5875000,6,Object 7,637.0,363.0,7,3.701791737680252,9.978609661522169,True
140,5916666,6,Object 7,638.5,361.5,7,3.6630108302816193,9.921521158268181,True
141,5958333,6,Object 7,640.5,360.0,7,3.6180773560241195,9.865259660855392,True
142,6000000,6,Object 7,644.5,358.0,7,3.541831215400056,9.792687588079382,True
143,6041666,6,Object 7,647.5,356.5,7,3.4843789570587984,9.73800377799586,True
144,6083333,6,Object 7,651.5,355.5,7,3.42175165593063,9.705599534763108,True
145,6125000,6,Object 7,654.0,355.5,7,3.3914949617078296,9.710818304137645,True
146,6166666,6,Object 7,655.0,356.0,7,3.3865711281890247,9.733295271365627,True
147,6208333,6,Object 7,654.5,356.0,7,3.3926203210625916,9.732251115275577,True
148,6250000,6,Object 7,654.5,357.0,7,3.406950590314122,9.772955720036231,True
149,6291666,6,Object 7,654.0,357.0,7,3.4129916151528135,9.771911433773631,True
150,6333333,6,Object 7,654.5,356.5,7,3.3997897375534234,9.752615580136741,True
151,6375000,6,Object 7,656.0,357.5,7,3.3959888192064325,9.796405186799328,True
152,6416666,6,Object 7,657.5,358.0,7,3.385037785228724,9.819831684648905,True
153,6458333,6,Object 7,659.5,358.5,7,3.368063719091159,9.84428057753971,True
154,6500000,6,Object 7,661.5,358.0,7,3.33673518575763,9.828193836195494,True
155,6541666,6,Object 7,663.5,358.5,7,3.3197782130511544,9.852645900826364,True
156,6583333,6,Object 7,666.5,358.5,7,3.2835460163600727,9.85892302337439,True
157,6625000,6,Object 7,667.0,358.5,7,3.277505810509983,9.859969471445412,True
158,6666666,6,Object 7,667.5,358.0,7,3.2642296133014237,9.840746009194254,True
159,6708333,6,Object 7,668.0,357.5,7,3.2509366046853296,9.821498204621793,True
